포인트 wkt,시군구명
POINT(126.985466 37.558533),서울특별시 중구
POINT(126.985466 37.558533),서울특별시 중구
POINT(126.985466 37.558533),서울특별시 중구
POINT(126.985680 37.560612),서울특별시 중구
POINT(126.985641 37.560577),서울특별시 중구
POINT(126.985565 37.560375),서울특별시 중구
POINT(126.985565 37.560375),서울특별시 중구
POINT(126.985680 37.559967),서울특별시 중구
POINT(126.985672 37.559803),서울특별시 중구
POINT(126.985672 37.559803),서울특별시 중구
POINT(126.985771 37.559551),서울특별시 중구
POINT(126.985771 37.559551),서울특별시 중구
POINT(126.985802 37.559410),서울특별시 중구
POINT(126.985863 37.559185),서울특별시 중구
POINT(126.985863 37.559185),서울특별시 중구
POINT(126.986046 37.558929),서울특별시 중구
POINT(126.986046 37.558929),서울특별시 중구
POINT(126.986069 37.558914),서울특별시 중구
POINT(126.986076 37.558739),서울특별시 중구
POINT(126.986183 37.558670),서울특별시 중구
POINT(126.986183 37.558670),서울특별시 중구
POINT(126.986351 37.558487),서울특별시 중구
POINT(126.986496 37.558273),서울특별시 중구
POINT(126.986496 37.558273),서울특별시 중구
POINT(126.986496 37.558094),서울특별시 중구
POINT(126.986588 37.557892),서울특별시 중구
POINT(126.986664 37.557735),서울특별시 중구
POINT(126.986664 37.557735),서울특별시 중구
POINT(126.986664 37.557735),서울특별시 중구
POINT(126.986633 37.557636),서울특별시 중구
POINT(126.993927 37.560738),서울특별시 중구
POINT(126.993927 37.560738),서울특별시 중구
POINT(126.994080 37.560715),서울특별시 중구
POINT(126.994102 37.560703),서울특별시 중구
POINT(126.994255 37.560680),서울특별시 중구
POINT(126.994431 37.560658),서울특별시 중구
POINT(126.994621 37.560631),서울특별시 중구
POINT(126.994820 37.560589),서울특별시 중구
POINT(126.994929 37.560492),서울특별시 중구
POINT(126.994929 37.560492),서울특별시 중구
POINT(126.994929 37.560492),서울특별시 중구
POINT(126.995407 37.560364),서울특별시 중구
POINT(126.995453 37.560284),서울특별시 중구
POINT(126.995468 37.560295),서울특별시 중구
POINT(126.995544 37.560265),서울특별시 중구
POINT(126.995468 37.560219),서울특별시 중구
POINT(126.995453 37.560040),서울특별시 중구
POINT(126.995461 37.560040),서울특별시 중구
POINT(126.995461 37.560040),서울특별시 중구
POINT(126.995468 37.559662),서울특별시 중구
POINT(126.995499 37.559513),서울특별시 중구
POINT(126.995499 37.559513),서울특별시 중구
POINT(126.995529 37.559452),서울특별시 중구
POINT(126.995491 37.559299),서울특별시 중구
POINT(126.995468 37.558758),서울특별시 중구
POINT(126.995483 37.558731),서울특별시 중구
POINT(126.995483 37.558731),서울특별시 중구
POINT(126.995491 37.558693),서울특별시 중구
POINT(126.995499 37.558670),서울특별시 중구
POINT(126.995613 37.558361),서울특별시 중구
POINT(126.995667 37.558167),서울특별시 중구
POINT(126.995667 37.558167),서울특별시 중구
POINT(126.995674 37.558163),서울특별시 중구
POINT(126.995728 37.557858),서울특별시 중구
POINT(126.995728 37.557858),서울특별시 중구
POINT(127.017912 37.563608),서울특별시 중구
POINT(126.995728 37.557858),서울특별시 중구
POINT(126.995697 37.557568),서울특별시 중구
POINT(126.995697 37.557568),서울특별시 중구
POINT(126.995697 37.557564),서울특별시 중구
POINT(126.995667 37.557411),서울특별시 중구
POINT(126.995621 37.557304),서울특별시 중구
POINT(126.995514 37.557030),서울특별시 중구
POINT(126.995514 37.557030),서울특별시 중구
POINT(126.995529 37.558681),서울특별시 중구
POINT(127.0027883 37.5590126),서울특별시 중구
POINT(127.0027538 37.5590227),서울특별시 중구
POINT(127.0026714 37.5590383),서울특별시 중구
POINT(127.0025813 37.5590165),서울특별시 중구
POINT(127.0023225 37.5589416),서울특별시 중구
POINT(127.0022637 37.5589104),서울특별시 중구
POINT(127.0021892 37.5588698),서울특별시 중구
POINT(127.0021030 37.5588074),서울특별시 중구
POINT(127.0019971 37.5587574),서울특별시 중구
POINT(127.0018286 37.5587606),서울특별시 중구
POINT(127.0017619 37.5588136),서울특별시 중구
POINT(127.0015384 37.5589603),서울특별시 중구
POINT(127.0015149 37.5589884),서울특별시 중구
POINT(127.0014522 37.5590102),서울특별시 중구
POINT(127.0014836 37.5590945),서울특별시 중구
POINT(127.0014679 37.5592069),서울특별시 중구
POINT(127.0014836 37.5592818),서울특별시 중구
POINT(127.0003976 37.5591788),서울특별시 중구
POINT(127.0006838 37.5596001),서울특별시 중구
POINT(127.0006681 37.5595751),서울특별시 중구
POINT(127.0006132 37.5595876),서울특별시 중구
POINT(127.0004799 37.5595627),서울특별시 중구
POINT(127.0004329 37.5595002),서울특별시 중구
POINT(127.0004094 37.5594378),서울특별시 중구
POINT(127.0004015 37.5594004),서울특별시 중구
POINT(127.0003858 37.5592131),서울특별시 중구
POINT(127.0004172 37.5590571),서울특별시 중구
POINT(127.0004486 37.5589946),서울특별시 중구
POINT(127.0004721 37.5589197),서울특별시 중구
POINT(127.0005035 37.5588573),서울특별시 중구
POINT(127.0006015 37.5588043),서울특별시 중구
POINT(127.0010092 37.5587574),서울특별시 중구
POINT(127.0011542 37.5587075),서울특별시 중구
POINT(127.0012366 37.5586420),서울특별시 중구
POINT(127.0012954 37.5586388),서울특별시 중구
POINT(127.0013581 37.5586139),서울특별시 중구
POINT(127.0013895 37.5586170),서울특별시 중구
POINT(127.0014443 37.5586045),서울특별시 중구
POINT(127.016172 37.564126),서울특별시 중구
POINT(127.016172 37.564126),서울특별시 중구
POINT(127.016568 37.564017),서울특별시 중구
POINT(127.016568 37.564017),서울특별시 중구
POINT(127.016544 37.563986),서울특별시 중구
POINT(127.017050 37.563826),서울특별시 중구
POINT(127.017632 37.563789),서울특별시 중구
POINT(127.017163 37.563895),서울특별시 중구
POINT(127.017163 37.563895),서울특별시 중구
POINT(127.017469 37.563776),서울특별시 중구
POINT(127.017783 37.563733),서울특별시 중구
POINT(127.017912 37.563608),서울특별시 중구
POINT(127.017912 37.563608),서울특별시 중구
POINT(127.018328 37.563561),서울특별시 중구
POINT(127.018328 37.563561),서울특별시 중구
POINT(127.018614 37.563458),서울특별시 중구
POINT(127.018732 37.563452),서울특별시 중구
POINT(127.018732 37.563452),서울특별시 중구
POINT(127.018732 37.563452),서울특별시 중구
POINT(127.019179 37.563314),서울특별시 중구
POINT(127.019732 37.565565),서울특별시 중구
POINT(127.019642 37.565565),서울특별시 중구
POINT(127.019672 37.565381),서울특별시 중구
POINT(127.019749 37.565364),서울특별시 중구
POINT(127.019680 37.565269),서울특별시 중구
POINT(127.019642 37.565190),서울특별시 중구
POINT(127.019761 37.565185),서울특별시 중구
POINT(127.019633 37.565090),서울특별시 중구
POINT(127.019633 37.565090),서울특별시 중구
POINT(127.019761 37.565100),서울특별시 중구
POINT(127.019761 37.565100),서울특별시 중구
POINT(127.019761 37.565100),서울특별시 중구
POINT(127.019744 37.564923),서울특별시 중구
POINT(127.019680 37.564790),서울특별시 중구
POINT(127.019680 37.564790),서울특별시 중구
POINT(127.019680 37.564790),서울특별시 중구
POINT(127.019680 37.564790),서울특별시 중구
POINT(127.019706 37.564586),서울특별시 중구
POINT(127.019697 37.564470),서울특별시 중구
POINT(127.019693 37.564269),서울특별시 중구
POINT(127.019735 37.564130),서울특별시 중구
POINT(127.019735 37.564130),서울특별시 중구
POINT(127.019650 37.563919),서울특별시 중구
POINT(127.019581 37.563823),서울특별시 중구
POINT(127.019727 37.565235),서울특별시 중구
POINT(127.019356 37.563290),서울특별시 중구
POINT(127.019794 37.564042),서울특별시 중구
POINT(127.019730 37.564510),서울특별시 중구
POINT(127.019073 37.562904),서울특별시 중구
POINT(127.018434 37.561848),서울특별시 중구
POINT(127.019742 37.565111),서울특별시 중구
POINT(127.019742 37.565111),서울특별시 중구
POINT(127.019779 37.564036),서울특별시 중구
POINT(127.019771 37.564036),서울특별시 중구
POINT(127.019409 37.563328),서울특별시 중구
POINT(127.019356 37.563290),서울특별시 중구
POINT(127.019249 37.563240),서울특별시 중구
POINT(127.019325 37.563221),서울특별시 중구
POINT(127.019127 37.562954),서울특별시 중구
POINT(127.019073 37.562904),서울특별시 중구
POINT(127.018966 37.562759),서울특별시 중구
POINT(127.018966 37.562759),서울특별시 중구
POINT(127.018715 37.562309),서울특별시 중구
POINT(127.018608 37.562122),서울특별시 중구
POINT(127.018143 37.561219),서울특별시 중구
POINT(127.018395 37.561820),서울특별시 중구
POINT(127.018711 37.562268),서울특별시 중구
POINT(127.018268 37.561597),서울특별시 중구
POINT(127.018268 37.561597),서울특별시 중구
POINT(127.018167 37.561449),서울특별시 중구
POINT(127.018257 37.561493),서울특별시 중구
POINT(127.018233 37.561399),서울특별시 중구
POINT(127.019296 37.563218),서울특별시 중구
POINT(127.019775 37.564039),서울특별시 중구
POINT(127.018966 37.562759),서울특별시 중구
POINT(127.018966 37.562759),서울특별시 중구
POINT(127.019356 37.563290),서울특별시 중구
POINT(127.019356 37.563290),서울특별시 중구
POINT(127.012701 37.558075),서울특별시 중구
POINT(127.012932 37.557991),서울특별시 중구
POINT(127.013096 37.557929),서울특별시 중구
POINT(127.013096 37.557929),서울특별시 중구
POINT(127.013096 37.557929),서울특별시 중구
POINT(127.013383 37.557839),서울특별시 중구
POINT(127.013383 37.557839),서울특별시 중구
POINT(127.013651 37.557734),서울특별시 중구
POINT(127.013651 37.557734),서울특별시 중구
POINT(127.013651 37.557734),서울특별시 중구
POINT(127.014023 37.557663),서울특별시 중구
POINT(127.014149 37.557579),서울특별시 중구
POINT(127.014412 37.557374),서울특별시 중구
POINT(127.014398 37.557484),서울특별시 중구
POINT(127.014469 37.557465),서울특별시 중구
POINT(127.014469 37.557465),서울특별시 중구
POINT(127.014469 37.557465),서울특별시 중구
POINT(127.014850 37.557307),서울특별시 중구
POINT(127.015105 37.557175),서울특별시 중구
POINT(127.015105 37.557175),서울특별시 중구
POINT(127.015257 37.557120),서울특별시 중구
POINT(127.015257 37.557120),서울특별시 중구
POINT(127.015539 37.557060),서울특별시 중구
POINT(127.015532 37.557104),서울특별시 중구
POINT(127.015586 37.557079),서울특별시 중구
POINT(127.015586 37.557079),서울특별시 중구
POINT(127.011652 37.556147),서울특별시 중구
POINT(127.011799 37.556083),서울특별시 중구
POINT(127.011563 37.556166),서울특별시 중구
POINT(127.011742 37.556122),서울특별시 중구
POINT(127.011907 37.556054),서울특별시 중구
POINT(127.012153 37.555995),서울특별시 중구
POINT(127.012227 37.555956),서울특별시 중구
POINT(127.012530 37.555856),서울특별시 중구
POINT(127.012558 37.555878),서울특별시 중구
POINT(127.012338 37.555916),서울특별시 중구
POINT(127.012718 37.555752),서울특별시 중구
POINT(127.012913 37.555680),서울특별시 중구
POINT(127.013066 37.555630),서울특별시 중구
POINT(127.013177 37.555587),서울특별시 중구
POINT(127.013620 37.555604),서울특별시 중구
POINT(127.013575 37.555496),서울특별시 중구
POINT(127.013659 37.555658),서울특별시 중구
POINT(127.013728 37.555785),서울특별시 중구
POINT(127.013698 37.555727),서울특별시 중구
POINT(127.013826 37.555935),서울특별시 중구
POINT(127.013793 37.555880),서울특별시 중구
POINT(127.013862 37.555975),서울특별시 중구
POINT(127.013898 37.556049),서울특별시 중구
POINT(127.013847 37.556009),서울특별시 중구
POINT(127.014006 37.556245),서울특별시 중구
POINT(127.014048 37.556316),서울특별시 중구
POINT(127.014096 37.556369),서울특별시 중구
POINT(127.014171 37.556512),서울특별시 중구
POINT(127.014252 37.556667),서울특별시 중구
POINT(127.014204 37.556571),서울특별시 중구
POINT(127.014225 37.556624),서울특별시 중구
POINT(127.014370 37.562340),서울특별시 중구
