개방자치단체코드,상세영업상태명,지번주소,도로명주소
3150000,영업,서울특별시 강서구 화곡동 343-59 (지하 1층),"서울특별시 강서구 강서로 35, 지하 1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 1117-1 (지하 1층),"서울특별시 강서구 공항대로46길 78, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 화곡동 901-27 지하1층(화곡1동),"서울특별시 강서구 강서로7길 31, 지하1층 (화곡동, 화곡1동)"
3150000,영업,서울특별시 강서구 화곡동 935-5번지 (지하 1층) ,"서울특별시 강서구 강서로5나길 144, 지하 1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 904-13번지 (지하 1층) ,"서울특별시 강서구 강서로5나길 18, 지하 1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 1105-7번지 (지하 1층) ,"서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 화곡동 898-5번지 (지상 2층) ,"서울특별시 강서구 강서로 21, 2층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 903-17 외 1필지 (지상 2층) ,"서울특별시 강서구 강서로7길 5, 2층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 898-16 (지하 1층) ,"서울특별시 강서구 강서로 21, 지하 1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 905-9번지 (지상 2층) ,"서울특별시 강서구 강서로5나길 32, 2층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 1117-13번지 (지하 1층) ,"서울특별시 강서구 화곡로 316, 지하 1층 (화곡동, 6동)"
3180000,폐업,서울특별시 영등포구 여의도동 45-5번지 지하8호 ,
3150000,폐업,서울특별시 강서구 화곡동 899-5 외 3필지 (지상 2층),"서울특별시 강서구 곰달래로24길 18, 2층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 1105-5 외 1필지 (지하 1층),"서울특별시 강서구 화곡로 313, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 화곡동 24-347 (지하 1층),"서울특별시 강서구 화곡로 268, 지하 1층 (화곡동, 본동)"
3150000,영업,"서울특별시 강서구 화곡동 936-4 1동, 지하1층","서울특별시 강서구 강서로7길 136, 지하1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 1097-4번지 (지상 14층) ,"서울특별시 강서구 화곡로 327, 14층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 화곡동 903-10번지 (지상 2층) ,"서울특별시 강서구 곰달래로24길 27, 2층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 903-10번지 (지상 3층) ,"서울특별시 강서구 곰달래로24길 27, 3층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 935-14 (지하 1층),"서울특별시 강서구 강서로5나길 152, 지하 1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 1110-3 (지하 1~2층),"서울특별시 강서구 화곡로 354-10, 지하 1~2층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 899-5 외 3필지 남흥빌딩 (지하 1층),"서울특별시 강서구 곰달래로24길 18, 지하 1층 (화곡동, 1동 남흥빌딩)"
3150000,영업,서울특별시 강서구 화곡동 903-10번지 (지상 4층) ,"서울특별시 강서구 곰달래로24길 27, 4층 (화곡동, 1동)"
3150000,폐업,서울특별시 강서구 화곡동 1097-7번지 ,
3150000,폐업,서울특별시 강서구 화곡동 987-5 (지하 1층) ,"서울특별시 강서구 화곡로 293, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 1110-0번지 (지하 1~2층) ,
3150000,폐업,서울특별시 강서구 등촌동 505-2번지 외 5필지 호텔그린월드 (지하 2층) ,"서울특별시 강서구 공항대로 516, 지하 2층 (등촌동, 2동 호텔그린월드)"
3150000,폐업,서울특별시 강서구 화곡동 902-3번지 ,
3150000,폐업,서울특별시 강서구 화곡동 998-7번지 (지하 1층) ,"서울특별시 강서구 화곡로 305, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 1116-3번지 (지상 7층) ,
3150000,폐업,서울특별시 강서구 화곡동 1097-9번지 (지하 1층) ,"서울특별시 강서구 화곡로 329, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 980-21번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1105-0번지 외 1필지 (지하 2층) ,"서울특별시 강서구 화곡로 323, 지하 2층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 화곡동 1110-3 (지상 2층),"서울특별시 강서구 화곡로 354-10, 2층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 24-43번지 (지하 1층) ,"서울특별시 강서구 화곡로 248-18, 지하 1층 (화곡동, 본동)"
3150000,폐업,서울특별시 강서구 화곡동 24-90번지 ,
3150000,폐업,서울특별시 강서구 방화동 614-97번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1105-3번지 (지하 1층) ,"서울특별시 강서구 화곡로 317, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 72-1번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1070-8번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1076-14 (지하 1층) ,"서울특별시 강서구 강서로 154, 지하 1층 (화곡동, 본동)"
3150000,폐업,서울특별시 강서구 화곡동 1076-17번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1063-11 (지하 1층) ,"서울특별시 강서구 화곡로 181, 지하 1층 (화곡동, 우장산동)"
3150000,폐업,서울특별시 강서구 화곡동 935-15번지 (지하 1층) ,"서울특별시 강서구 월정로 104, 지하 1층 (화곡동, 1동)"
3150000,폐업,서울특별시 강서구 화곡동 899-5번지 외 3필지 (지하 1층) ,"서울특별시 강서구 곰달래로24길 18, 지하 1층 (화곡동, 1동)"
3150000,폐업,서울특별시 강서구 화곡동 1110-0번지 노스탈자호텔 (지하 1~2층) ,"서울특별시 강서구 화곡로 354-3, 지하 1~2층 (화곡동, 6동 노스탈자호텔)"
3150000,폐업,서울특별시 강서구 화곡동 904-1번지 (지하 1층) ,"서울특별시 강서구 강서로5길 10, 지하 1층 (화곡동, 1동)"
3150000,폐업,서울특별시 강서구 화곡동 73-49번지 ,
3150000,폐업,서울특별시 강서구 화곡동 981-11번지 ,
3150000,폐업,서울특별시 강서구 방화동 619-7번지 (지하 1층) ,
3150000,폐업,서울특별시 강서구 방화동 621-9 (지하 1층) ,"서울특별시 강서구 개화동로31길 6, 지하 1층 (방화동, 2동)"
3150000,폐업,서울특별시 강서구 화곡동 902-3번지 ,
3150000,폐업,서울특별시 강서구 공항동 50-1 외 2필지 (지하 1층) ,"서울특별시 강서구 공항대로 20, 지하 1층 (공항동)"
3150000,폐업,서울특별시 강서구 염창동 260-1번지 ,
3150000,영업,서울특별시 강서구 화곡동 338-32번지 (지하 1층) ,"서울특별시 강서구 강서로20길 4, 지하 1층 (화곡동, 8동)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 7층) 702A호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 702A호 (마곡동)"
3150000,영업,서울특별시 강서구 화곡동 1117-19 (지하 1층),"서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 마곡동 795-6 뉴골든타워 (지상 8층) 803호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 803호 (마곡동)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 8층) 803-1호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 803-1호 (마곡동)"
3150000,영업,서울특별시 강서구 화곡동 1117-0 지하1층 우측,"서울특별시 강서구 화곡로58길 8, 지하1층 (화곡동, 6동, 우측)"
3150000,영업,서울특별시 강서구 화곡동 1117-7번지 (지상 5층) ,"서울특별시 강서구 공항대로46길 90, 5층 (화곡동, 6동)"
3150000,영업,"서울특별시 강서구 화곡동 343-61번지 지하1층, 1동 ","서울특별시 강서구 강서로 33, 지하1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 901-16 (지하 1층) ,"서울특별시 강서구 강서로7길 27, 지하 1층 (화곡동, 1동)"
3150000,영업,서울특별시 강서구 화곡동 1117-7 (지하 1층) ,"서울특별시 강서구 공항대로46길 90, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 화곡동 1117-2 (지하 1층) ,"서울특별시 강서구 공항대로46길 82, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 화곡동 1117-1번지 (지상 1층) ,"서울특별시 강서구 공항대로46길 78, 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 염창동 259-2 외 1필지 나이아가라호텔 (지하 3층),"서울특별시 강서구 양천로 743, 지하 3층 (염창동, 나이아가라호텔)"
3150000,영업,서울특별시 강서구 화곡동 998-1 (지하 1층),"서울특별시 강서구 화곡로 311, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 94-0 (지하 1층),"서울특별시 강서구 화곡로 248, 지하 1층 (화곡동, 본동)"
3150000,영업,서울특별시 강서구 화곡동 1117-12 (지하 1층),"서울특별시 강서구 공항대로46길 100, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 가양동 1479-4번지 씨드가양플라자 (지하 2층) 201호,"서울특별시 강서구 양천로57길 13, 지하 2층 201호 (가양동, 2동 씨드가양플라자 )"
3150000,폐업,서울특별시 강서구 화곡동 987-6 (지하 1층),"서울특별시 강서구 화곡로 291, 지하 1층 (화곡동, 6동)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지하 1층) 101호,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 101호 (마곡동, 가양 1동 뉴골든타워)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지하 1층) 102호,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 102호 (마곡동, 가양 1동 뉴골든타워)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지하 1층) 102-1호,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 102-1호 (마곡동, 가양 1동 뉴골든타워)"
3150000,영업,서울특별시 강서구 마곡동 795-6 뉴골든타워 (지하 1층) 103호,"서울특별시 강서구 마곡중앙6로 89, 지하 1층 103호 (마곡동, 가양 1동 뉴골든타워)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 6층) 604호,"서울특별시 강서구 마곡중앙6로 89, 6층 604호 (마곡동, 가양 1동 뉴골든타워)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 6층) 603호,"서울특별시 강서구 마곡중앙6로 89, 6층 603호 (마곡동, 가양 1동 뉴골든타워)"
3150000,영업,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 6층) 603-1호,"서울특별시 강서구 마곡중앙6로 89, 6층 603-1호 (마곡동, 가양 1동 뉴골든타워)"
3150000,폐업,서울특별시 강서구 화곡동 1117-11번지 ,
3150000,폐업,서울특별시 강서구 공항동 11-21번지 ,
3150000,폐업,서울특별시 강서구 화곡동 905-9번지 ,
3150000,폐업,서울특별시 강서구 화곡동 343-31번지 ,
3150000,폐업,서울특별시 강서구 화곡동 938-23번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1116-3번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1032-27번지 ,
3150000,폐업,서울특별시 강서구 화곡동 982-14번지 ,
3150000,폐업,서울특별시 강서구 화곡동 987-1번지 (지하 1층) ,"서울특별시 강서구 화곡로 297, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 방화동 612-18번지 ,
3150000,폐업,서울특별시 강서구 화곡동 987-7번지 (지하 1층) ,"서울특별시 강서구 화곡로 289, 지하 1층 (화곡동)"
3150000,폐업,서울특별시 강서구 화곡동 24-65번지 (지하 1층) ,"서울특별시 강서구 화곡로42길 3, 지하1층 (화곡동, 본동)"
3150000,폐업,서울특별시 강서구 공항동 45-10번지 ,
3150000,폐업,서울특별시 강서구 염창동 283-14번지 ,서울특별시 강서구 공항대로 647 (염창동)
3150000,폐업,서울특별시 강서구 내발산동 667-2번지 ,
3150000,폐업,서울특별시 강서구 화곡동 898-1번지 ,
3150000,폐업,서울특별시 강서구 공항동 434-2번지 외3필지 ,
3150000,폐업,서울특별시 강서구 화곡동 1116-5번지 (지하 1층) ,
3150000,폐업,서울특별시 강서구 화곡동 998-6번지 (지하 1층) ,"서울특별시 강서구 화곡로 305, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 1076-1번지 ,
3150000,폐업,서울특별시 강서구 공항동 48-1번지 외 1필지 (73-7) ,
3150000,폐업,서울특별시 강서구 화곡동 29-57번지 태원빌딩 (지하 1층) ,"서울특별시 강서구 까치산로 86, 지하 1층 (화곡동, 본동 태원빌딩)"
3150000,폐업,서울특별시 강서구 화곡동 24-344번지 (지하 1층) ,
3150000,폐업,서울특별시 강서구 화곡동 1111-7번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1117-7번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1116-3번지 (지하 1층) ,"서울특별시 강서구 화곡로 지하 330, 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 공항동 434-2 외 3필지 (지하 1층) ,"서울특별시 강서구 공항대로 6, 지하 1층 (공항동)"
3150000,폐업,서울특별시 강서구 화곡동 24-90번지 ,
3150000,폐업,서울특별시 강서구 방화동 621-24번지 ,
3150000,폐업,서울특별시 강서구 방화동 621-24번지 (지하 1층) ,"서울특별시 강서구 개화동로 565, 지하 1층 (방화동, 2동)"
3150000,폐업,서울특별시 강서구 화곡동 1105-10번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1111-7번지 외 1필지 (지하 1~2층) ,"서울특별시 강서구 화곡로 342 (화곡동,외 1필지 (지하 1~2층))"
3150000,폐업,서울특별시 강서구 화곡동 921-20번지 ,
3150000,폐업,서울특별시 강서구 화곡동 1065-22번지 (지하 1층) ,"서울특별시 강서구 강서로 173, 지하 1층 (화곡동, 3동)"
3150000,폐업,서울특별시 강서구 외발산동 426번지 지하1층 ,
3150000,폐업,서울특별시 강서구 염창동 260-0번지 외 1필지 (지상 9층) ,"서울특별시 강서구 공항대로 653-30 (염창동,외 1필지 (지상 9층))"
3150000,폐업,서울특별시 강서구 화곡동 24-91번지 ,
3150000,폐업,서울특별시 강서구 화곡동 981-2번지 ,
3150000,폐업,서울특별시 강서구 화곡동 981-3번지 지하1층 ,"서울특별시 강서구 화곡로 288, 지하 1층 (화곡동, 6동)"
3150000,폐업,서울특별시 강서구 화곡동 937-12번지 외 1필지 (지하 1층) ,"서울특별시 강서구 월정로18길 7, 지하 1층 (화곡동, 1동)"
3150000,폐업,서울특별시 강서구 화곡동 901-26번지 ,
3150000,폐업,서울특별시 강서구 화곡동 72-3번지 ,서울특별시 강서구 화곡로 248-5 (화곡동)
3150000,폐업,서울특별시 강서구 화곡동 24-106번지 ,"서울특별시 강서구 화곡로42길 24 (화곡동, 본동)"
3150000,폐업,서울특별시 강서구 화곡동 73-51번지 ,서울특별시 강서구 화곡로 252 (화곡동)
