포인트 wkt,읍면동명
POINT(127.01864087751619081 37.60138157657508629),정릉동
POINT(127.01864928158089185 37.6012888555229523),정릉동
POINT(127.01880100287867492 37.60126644258104989),정릉동
POINT(127.0188561585134579 37.60129257665052194),정릉동
POINT(127.01855850831044847 37.60104044073682417),정릉동
POINT(127.01859997785766154 37.60098957173692469),정릉동
POINT(127.01839538342194658 37.60098186332535874),정릉동
POINT(127.01863788657537668 37.60095670732072648),정릉동
POINT(127.01863788657537668 37.60095670732072648),정릉동
POINT(127.01855025749279093 37.60078670871425288),정릉동
POINT(127.01852700000000596 37.60059100000000143),정릉동
POINT(127.01854211644916859 37.60067973524611773),정릉동
POINT(127.00920187202748934 37.61125638356617884),정릉동
POINT(127.00920187202748934 37.61125638356617884),정릉동
POINT(127.00920187202748934 37.61125638356617884),정릉동
POINT(127.00920187202748934 37.61125638356617884),정릉동
POINT(127.00919059276978373 37.61133533252051819),정릉동
POINT(127.00950187712223283 37.61129928833714331),정릉동
POINT(127.00980912447941762 37.61134815429197431),정릉동
POINT(127.0098410024770601 37.61137230809896437),정릉동
POINT(127.0098636054113399 37.61139888832052947),정릉동
POINT(127.01024412294965771 37.61128071173818199),정릉동
POINT(127.01032357448791288 37.61120498831346737),정릉동
POINT(127.01032357448791288 37.61120498831346737),정릉동
POINT(127.01032357448791288 37.61120498831346737),정릉동
POINT(127.01039901775709495 37.61123246012346755),정릉동
POINT(127.01051036786859072 37.61113926968514676),정릉동
POINT(127.01059584894233012 37.61108300405404492),정릉동
POINT(127.01067764755636347 37.61112888210568883),정릉동
POINT(127.01080563055420214 37.61115828770249436),정릉동
POINT(127.01094096064639416 37.61128502610102942),정릉동
POINT(127.01109300034586624 37.61133328851239099),정릉동
POINT(127.01109300034586624 37.61133328851239099),정릉동
POINT(127.01109300034586624 37.61133328851239099),정릉동
POINT(127.01109300034586624 37.61133328851239099),정릉동
POINT(127.0111587717588435 37.61144445934520064),정릉동
POINT(127.01123015912281744 37.61177734307469933),정릉동
POINT(127.01125801122724113 37.61166968965435586),정릉동
POINT(127.0116081083924513 37.61178842553061941),정릉동
POINT(127.00524541186480576 37.6097798823089704),정릉동
POINT(127.00543713744323782 37.6097081531107591),정릉동
POINT(127.00578090394822084 37.60969757470533636),정릉동
POINT(127.00581990394822185 37.60969757470533636),정릉동
POINT(127.00581990394822185 37.60969757470533636),정릉동
POINT(127.00594650739749625 37.60950815348219578),정릉동
POINT(127.00594650739749625 37.60950815348219578),정릉동
POINT(127.00594650739749625 37.60950815348219578),정릉동
POINT(127.0060312596512091 37.60949142210019858),정릉동
POINT(127.00625363094113141 37.60948944212200473),정릉동
POINT(127.00625363094113141 37.60948944212200473),정릉동
POINT(127.00649489087081179 37.60948115265050973),정릉동
POINT(127.00671424768269446 37.60947244289312863),정릉동
POINT(127.00688196762533266 37.60948402477934849),정릉동
POINT(127.00689186483023718 37.60946102082944265),정릉동
POINT(127.00689186483023718 37.60946102082944265),정릉동
POINT(127.00689186483023718 37.60946102082944265),정릉동
POINT(127.00726300132559743 37.60948473107850987),정릉동
POINT(127.00762200140124492 37.60944173107848343),정릉동
POINT(127.00792432657260633 37.60942501378450942),정릉동
POINT(127.00795981889217501 37.6094166992546235),정릉동
POINT(127.00795981889217501 37.6094166992546235),정릉동
POINT(127.00795981889217501 37.6094166992546235),정릉동
POINT(127.00790587665971998 37.60914499978073877),정릉동
POINT(127.00790450687699717 37.60885928765742392),정릉동
POINT(127.01308341099711186 37.60382574384119891),정릉동
POINT(127.01308341099711186 37.60382574384119891),정릉동
POINT(127.01308151256260714 37.6038566149033926),정릉동
POINT(127.0131523819584487 37.60405970983320145),정릉동
POINT(127.01318062858322833 37.60424842197147655),정릉동
POINT(127.01320475295960932 37.60425499935113436),정릉동
POINT(127.01322650591001207 37.60438699861453671),정릉동
POINT(127.01333338242805837 37.60459499831948449),정릉동
POINT(127.01334433072396735 37.60463273770549364),정릉동
POINT(127.01334433072396735 37.60463273770549364),정릉동
POINT(127.01335913546249401 37.60489471714215881),정릉동
POINT(127.01335913546249401 37.60489471714215881),정릉동
POINT(127.01336513546249307 37.6049037171421574),정릉동
POINT(127.01331700429047089 37.60496388514756916),정릉동
POINT(127.0133363846763217 37.60531844091429576),정릉동
POINT(127.0133723933995924 37.60531757029142597),정릉동
POINT(127.01341516007327925 37.60548587509852325),정릉동
POINT(127.01353431778690606 37.60572231866367332),정릉동
POINT(127.01363050828098267 37.60572144119650773),정릉동
POINT(127.01363999999999521 37.60579299999999847),정릉동
POINT(127.01363999999999521 37.60579299999999847),정릉동
POINT(127.01363999999999521 37.60579299999999847),정릉동
POINT(127.01354738313231962 37.60581128681906904),정릉동
POINT(127.01357376757336226 37.60582643920732693),정릉동
POINT(127.0135659999999973 37.60598999999999847),정릉동
POINT(127.01355599999999413 37.60602500000000248),정릉동
POINT(127.01347901325141265 37.60607257435727746),정릉동
POINT(127.01343313585353201 37.60613499764572509),정릉동
POINT(127.01345739857376316 37.60616930379526224),정릉동
POINT(127.01336913716889399 37.60643186317364695),정릉동
POINT(127.01327576866663094 37.60660101620844387),정릉동
POINT(127.01331752221770444 37.60659330406296874),정릉동
POINT(127.01320113727534533 37.60681786327112519),정릉동
POINT(127.01314638495398412 37.60693044090821502),정릉동
POINT(127.01307625437368642 37.60694819391761001),정릉동
POINT(127.01307625437368642 37.60694819391761001),정릉동
POINT(127.01306925437368989 37.60696219391761019),정릉동
POINT(127.01306925437368989 37.60696219391761019),정릉동
POINT(127.01310313799955054 37.60264830593008156),정릉동
POINT(127.01310313799955054 37.60264830593008156),정릉동
POINT(127.0130444984325635 37.60261888644395611),정릉동
POINT(127.01301061310769569 37.60264262036668015),정릉동
POINT(127.01301061310769569 37.60264262036668015),정릉동
POINT(127.01279238894289847 37.60255682227460738),정릉동
POINT(127.01261375164037304 37.60252813383046089),정릉동
POINT(127.01261375164037304 37.60252813383046089),정릉동
POINT(127.01261375164037304 37.60252813383046089),정릉동
POINT(127.01259100311960992 37.6025633081261148),정릉동
POINT(127.01241587088213691 37.60256732985885009),정릉동
POINT(127.01222012780564796 37.60250517397820147),정릉동
POINT(127.0122035007036061 37.60253290595494491),정릉동
POINT(127.0122035007036061 37.60253290595494491),정릉동
POINT(127.01166700000000276 37.60246599999999972),정릉동
POINT(127.01166700000000276 37.60246599999999972),정릉동
POINT(127.01169726096459556 37.60249701787512322),정릉동
POINT(127.01170926338564016 37.6025270375276861),정릉동
POINT(127.01149550526248788 37.60249971035987215),정릉동
POINT(127.01149550526248788 37.60249971035987215),정릉동
POINT(127.01149550526248788 37.60249971035987215),정릉동
POINT(127.01135136872008502 37.60254626972749037),정릉동
POINT(127.01098167105520531 37.60263491713819661),정릉동
POINT(127.01097967105521036 37.60264491713819268),정릉동
POINT(127.01097967105521036 37.60264491713819268),정릉동
POINT(127.01097967105521036 37.60264491713819268),정릉동
POINT(127.01066224819332717 37.60241686607081846),정릉동
POINT(127.01032277082262567 37.60221905623563998),정릉동
POINT(127.0102208536153654 37.60214742679193023),정릉동
POINT(127.01004586693079546 37.60193144435869783),정릉동
POINT(127.00994886690160968 37.60183244432825944),정릉동
POINT(127.00978974335460236 37.60166544410558487),정릉동
POINT(127.00970549703191637 37.60157630913371918),정릉동
POINT(127.00965074368221508 37.6015327325640385),정릉동
POINT(127.00965074368221508 37.6015327325640385),정릉동
POINT(127.03507500000000618 37.59232899999999944),종암동
POINT(127.03499300000000005 37.59258599999999717),종암동
POINT(127.03508999999999673 37.59261200000000258),종암동
POINT(127.03496099999999558 37.59268600000000049),종암동
POINT(127.03498100000000193 37.59281500000000165),종암동
POINT(127.03492300000000625 37.59279000000000082),종암동
POINT(127.03499999999999659 37.59285700000000219),종암동
POINT(127.0349470000000025 37.59290299999999974),종암동
POINT(127.03485700000000236 37.59295399999999887),종암동
POINT(127.03488799999999515 37.59317800000000176),종암동
POINT(127.03488799999999515 37.59317800000000176),종암동
POINT(127.03488799999999515 37.59317800000000176),종암동
POINT(127.03475400000000661 37.59325599999999667),종암동
POINT(127.03479949457263842 37.59316939994186413),종암동
POINT(127.0343404856671583 37.59308654898669033),종암동
POINT(127.0343493489991431 37.59308400218766621),종암동
POINT(127.03433641929103715 37.59311118212277592),종암동
POINT(127.03418656512158691 37.59305086597399281),종암동
POINT(127.03406900000000235 37.59298199999999923),종암동
POINT(127.03389799999999354 37.59302799999999678),종암동
POINT(127.03389799999999354 37.59302799999999678),종암동
POINT(127.03391600000000494 37.59298100000000176),종암동
POINT(127.0337949999999978 37.59302799999999678),종암동
POINT(127.03365700000000516 37.59299099999999783),종암동
POINT(127.03355299999999772 37.59289499999999862),종암동
POINT(127.03355299999999772 37.59289499999999862),종암동
POINT(127.03350299999999606 37.59287299999999732),종암동
POINT(127.03305261932845838 37.59279585980457483),종암동
POINT(127.03313699999999642 37.59275699999999887),종암동
POINT(127.03304061932846025 37.59282285980457772),종암동
POINT(127.03304061932846025 37.59282285980457772),종암동
POINT(127.03843500000000688 37.59158000000000044),종암동
POINT(127.03835087830994155 37.59166657611202567),종암동
POINT(127.03835087830994155 37.59166657611202567),종암동
POINT(127.03827963375103138 37.59168343983051841),종암동
POINT(127.03819726532056222 37.5916923025488714),종암동
POINT(127.03793950862123552 37.59175315036012677),종암동
POINT(127.03797351657782144 37.59178814293913717),종암동
POINT(127.03797351657782144 37.59178814293913717),종암동
POINT(127.03791138801757654 37.59181001504305897),종암동
POINT(127.03786413318492521 37.59180230906861908),종암동
POINT(127.03760926856594438 37.59185016824401515),종암동
POINT(127.03744951085673165 37.59194672747346289),종암동
POINT(127.03740263140899458 37.59188286282478231),종암동
POINT(127.03740263140899458 37.59188286282478231),종암동
POINT(127.03737264295723719 37.59194274800365321),종암동
POINT(127.03738668036029935 37.59193972963456076),종암동
POINT(127.03730988284644354 37.59207173020859472),종암동
POINT(127.03726688284643842 37.59207273020859219),종암동
POINT(127.03711800746292226 37.59210301840985124),종암동
POINT(127.03707788961661151 37.59208043446906089),종암동
POINT(127.03707788961661151 37.59208043446906089),종암동
POINT(127.03705988961661433 37.59208843446906201),종암동
POINT(127.03705988961661433 37.59208843446906201),종암동
POINT(127.03668300450297579 37.59232615407752576),종암동
POINT(127.03782063099221489 37.59779757424814761),종암동
POINT(127.03782063099221489 37.59779757424814761),종암동
POINT(127.03782063099221489 37.59779757424814761),종암동
POINT(127.03763437364999334 37.59768057979780309),종암동
POINT(127.03763437364999334 37.59768057979780309),종암동
POINT(127.0376341261335682 37.5977005779696114),종암동
POINT(127.0372843845340185 37.59748886096799225),종암동
POINT(127.03744313812713074 37.59721614754563035),종암동
POINT(127.03756501303944049 37.59693385809108435),종암동
POINT(127.03756501303944049 37.59693385809108435),종암동
POINT(127.0376290142066722 37.5969151466158138),종암동
POINT(127.0376290142066722 37.5969151466158138),종암동
POINT(127.03761551546364217 37.59689327737007147),종암동
POINT(127.03779801417975648 37.59657414656764018),종암동
POINT(127.03790188201367073 37.59636644165877328),종암동
POINT(127.03753126400445694 37.5961127254870604),종암동
POINT(127.03734666223601835 37.59608745537055086),종암동
POINT(127.03734199999999532 37.59605299999999772),종암동
POINT(127.03734199999999532 37.59605299999999772),종암동
POINT(127.03708938417793206 37.59608786099464339),종암동
POINT(127.03708938417793206 37.59608786099464339),종암동
POINT(127.03692224520982279 37.59603474012666169),종암동
POINT(127.03669999190702811 37.59600229572021846),종암동
POINT(127.03652200000000505 37.59596499999999963),종암동
POINT(127.03609337491580789 37.59592186823189763),종암동
POINT(127.03609799999999552 37.59590000000000032),종암동
POINT(127.03609799999999552 37.59590000000000032),종암동
POINT(127.03609799999999552 37.59590000000000032),종암동
POINT(127.03609799999999552 37.59590000000000032),종암동
POINT(127.03604599999999891 37.59589400000000126),종암동
